X,Y,id,oid,tila,janteet,alittav_va,alittav_v0,maaraava_j,hyodylline,hyodyllin0,nykyinen_o,katuosoitt,keskipiste,keskipist0,keskipist1,kokonaispi,tunnus,rataosoitt,sijaintiku,tieosoitte,nimi,nykyinenku,vesivaylao,epajatkuvu,painorajoi,paivitetty,korkeusraj,kayttotark,rakenneluo,sijaintisu,vaylanpito,icon_url
24.2241797942625,65.8375209143692,"875841",1.2.246.578.1.15.1402133,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen ulokelaatta,lyhenne:Bul,jannetyyppi:nimi:Uloke,tunnus:12,pituus:arvo:2.5,yksikko:metri,kohtisuoraPituus:arvo:2.5,yksikko:metri,vapaaaukko:mitta:arvo:2.1,yksikko:metri,kohtisuoraMitta:arvo:2.1,yksikko:metri,aliku",,,"2","arvo:10.5,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"373247","7304602","lat:65.8375209122053,lon:24.2241797902371","arvo:21,yksikko:metri",L-2133,,"tunnus:851,nimi:Tornio","tienumero:70921,tieosa:976,etaisyys:19,ajorata:0,sijainti:alittava,tienumero:921,tieosa:3,etaisyys:5540,ajorata:0,nimi:Lautiosaari-Tornio,sijainti:oletus",Vuotinsaaren alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-05-18,,"tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.1852741617251,65.7891949388394,"875863",1.2.246.578.1.15.1405009,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen putki,lyhenne:Tputki,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:2.03,yksikko:metri,kohtisuoraPituus:arvo:2.03,yksikko:metri,vapaaaukko:mitta:arvo:2.03,yksikko:metri,kohtisuoraMitta:arvo:2.03,yksikko:metri,ali",,,"1","arvo:9.5,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"371230","7299299","lat:65.7891949366701,lon:24.1852741572773","arvo:2.03,yksikko:metri",L-5009,,"tunnus:851,nimi:Tornio","tienumero:922,tieosa:1,etaisyys:5974,ajorata:0,nimi:Tornio-Röyttä,sijainti:oletus",Niemenjuovan silta,nimi:Lapin ELY-keskus,sijainti:alittava,,,2021-11-28,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta","tunnus:S,nimi:Silta",,,./0.png
24.5253667179778,65.7924014645793,"875951",1.2.246.578.1.15.1401564,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva laatta,lyhenne:Bjl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:16,yksikko:metri,kohtisuoraPituus:arvo:14.39,yksikko:metri,vapaaaukko:mitta:arvo:15.05,yksikko:metri,kohtisuoraMitta:arvo:13.41,yksikk",,,"1","arvo:20.25,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"386796","7299001","lat:65.7924014624429,lon:24.5253667162464","arvo:81.6,yksikko:metri",L-1564,,"tunnus:241,nimi:Keminmaa","tienumero:19519,tieosa:1,etaisyys:515,ajorata:1,nimi:Pörhölä pt,sijainti:oletus,tienumero:4,tieosa:426,etaisyys:4635,ajorata:1,nimi:Helsinki-Utsjoki,sijainti:alittava,tienumero:19519,tieosa:1,etaisyys:515,ajorata:2,nimi:Pörhölä pt,sijainti:oletus,tienume",Jokisuuntien risteyssilta,nimi:Lapin ELY-keskus,,,,2022-02-16,,"tunnus:12,nimi:Risteyssilta,kuvaus:Kahden tien eritasoristeykseen rakennettu, ylijohtavalla tiellä sijaitseva silta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.1874458415817,65.796148754515,"876036",1.2.246.578.1.15.1402218,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laattakehä,lyhenne:Blk,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:6.45,yksikko:metri,kohtisuoraPituus:arvo:6.45,yksikko:metri,vapaaaukko:mitta:arvo:6,yksikko:metri,kohtisuoraMitta:arvo:6,yksikko:metri,ali",,,"1","arvo:9.5,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"371364","7300069","lat:65.7961487523461,lon:24.1874458371582","arvo:9.82,yksikko:metri",L-2218,,"tunnus:851,nimi:Tornio","sijainti:alittava,tienumero:922,tieosa:1,etaisyys:5186,ajorata:0,nimi:Tornio-Röyttä,sijainti:oletus,tienumero:89523,tieosa:951,etaisyys:3779,ajorata:0,sijainti:alittava",Fräkin alikulkukäytävä,nimi:Lapin ELY-keskus,,,,2022-05-18,,"tunnus:15,nimi:Alikulkukäytävä,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. lähiliikenteen tai karjan tien alitse","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.20733288128,65.8403212791107,"876093",1.2.246.578.1.15.1401775,kaytossa,"numero:1,rakennetyypit:nimi:Jännitetty betoninen palkki, puolielementtirakenteinen,lyhenne:jBp,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:16.9,yksikko:metri,kohtisuoraPituus:arvo:16.9,yksikko:metri,vapaaaukko:mitta:arvo:16.3,yksikko:metri,kohtisuo",,,"2","arvo:3.4,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"372492","7304948","lat:65.8403212769446,lon:24.2073328770744","arvo:58.6,yksikko:metri",L-1775,,"tunnus:851,nimi:Tornio","tienumero:70029,tieosa:935,etaisyys:843,ajorata:0,nimi:Vt 29 klv,sijainti:oletus",Kallioputaan JK ja PT silta,nimi:Lapin ELY-keskus,"nimi:Liakanjoki, Kalliopudas,sijainti:alittava","edeltavanJanteenNumero:1,pituus:arvo:0.6000000000000001,yksikko:metri,edeltavanJanteenNumero:2,pituus:arvo:0.6000000000000001,yksikko:metri",,2021-11-28,,"tunnus:20,nimi:Raittisilta,kuvaus:Silta, joka johtaa kevyen-, traktori- yms. liikenteen tai karjan vesistön yli","tunnus:S,nimi:Silta",,,./0.png
24.5472247491471,65.8210051200551,"876122",1.2.246.578.1.15.1402322,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laatta,lyhenne:Bl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:3,yksikko:metri,vapaaaukko:mitta:arvo:2.5,yksikko:metri,alikulkukorkeus:arvo:1.8,yksikko:metri",,,"1","arvo:5.2,yksikko:metri","arvo:5.2,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"387920","7302148","lat:65.8210051179201,lon:24.5472247475263","arvo:9,yksikko:metri",L-2322,"ratanumero:008,ratakilometri:868,etaisyys:901,sijaintiraide:008 YV-KJÄ,nimi:Laurila-Kemijärvi,sijainti:oletus","tunnus:241,nimi:Keminmaa",,Hervanojan ratasilta,"nimi:Väylävirasto,yTunnus:1010547-1",sijainti:alittava,,,2022-05-23,,"tunnus:27,nimi:Ratasilta,kuvaus:Vesistön ylittämiseksi rakennettu rautatiesilta","tunnus:S,nimi:Silta",,,./0.png
24.3431798948704,65.8353401732961,"876541",1.2.246.578.1.15.1402118,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen jatkuva laatta,lyhenne:Bjl,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:20,yksikko:metri,kohtisuoraPituus:arvo:19.77,yksikko:metri,vapaaaukko:mitta:arvo:19.09,yksikko:metri,kohtisuoraMitta:arvo:18.87,yksikk",,,"1","arvo:8.5,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"378668","7304124","lat:65.8353401711454,lon:24.343179891943","arvo:98.7,yksikko:metri",L-2118,,"tunnus:851,nimi:Tornio","tienumero:29,tieosa:1,etaisyys:7270,ajorata:2,nimi:Keminmaa-Tornio-Ruotsinraja,sijainti:alittava,tienumero:19528,tieosa:1,etaisyys:1499,ajorata:0,nimi:Laivajärvi pt,sijainti:oletus,tienumero:29,tieosa:1,etaisyys:7257,ajorata:1,sijainti:alittava",Laivajärven risteyssilta,nimi:Lapin ELY-keskus,,,,2022-02-16,,"tunnus:12,nimi:Risteyssilta,kuvaus:Kahden tien eritasoristeykseen rakennettu, ylijohtavalla tiellä sijaitseva silta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.2853969973855,65.8366969821447,"876543",1.2.246.578.1.15.1402122,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen ulokelaatta,lyhenne:Bul,jannetyyppi:nimi:Uloke,tunnus:12,pituus:arvo:2,yksikko:metri,kohtisuoraPituus:arvo:1.8900000000000001,yksikko:metri,vapaaaukko:mitta:arvo:1.38,yksikko:metri,kohtisuoraMitta:arvo:1.3,yksik",,,"1","arvo:7,yksikko:metri",,"nimi:Väylävirasto,yTunnus:1010547-1",,"376037","7304388","lat:65.836696979988,lon:24.2853969939612","arvo:27.5,yksikko:metri",L-2122,,"tunnus:851,nimi:Tornio","tienumero:29515,tieosa:45,etaisyys:63,ajorata:0,nimi:Kyläjoen eritasoliittymä,sijainti:oletus",Kyläjoen ramppisilta,nimi:Lapin ELY-keskus,"nimi:Kyläjoki,sijainti:alittava",,,2022-05-18,,"tunnus:11,nimi:Vesistösilta,kuvaus:Vesistön ylittämiseksi rakennettu tiesilta,tunnus:13,nimi:Ramppisilta,kuvaus:Kahta tietä eritasoristeyksessä yhdistävällä rampilla sijaitseva silta","tunnus:S,nimi:Silta",,"tunnus:TIE,nimi:Tieverkko",./0.png
24.5480188014519,65.7802609284903,"876552",1.2.246.578.1.15.1401565,kaytossa,"numero:1,rakennetyypit:nimi:Teräsbetoninen laattakehä,lyhenne:Blk,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:11.05,yksikko:metri,kohtisuoraPituus:arvo:10.4,yksikko:metri,vapaaaukko:mitta:arvo:10.64,yksikko:metri,kohtisuoraMitta:arvo:10,yksikko:met",,,"1","arvo:13,yksikko:metri","arvo:13,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"387779","7297608","lat:65.7802609263553,lon:24.5480187998359","arvo:18.6,yksikko:metri",L-1565,,"tunnus:240,nimi:Kemi","nimi:Tornionkatu,sijainti:alittava,tienumero:4,tieosa:426,etaisyys:2932,ajorata:1,nimi:Helsinki-Utsjoki,sijainti:oletus",Vilmilän risteyssilta,nimi:Lapin ELY-keskus,,,,2022-01-10,,"tunnus:12,nimi:Risteyssilta,kuvaus:Kahden tien eritasoristeykseen rakennettu, ylijohtavalla tiellä sijaitseva silta","tunnus:S,nimi:Silta","tunnus:E,nimi:E","tunnus:TIE,nimi:Tieverkko",./0.png
24.4317112574257,65.8127553846112,"876553",1.2.246.578.1.15.1402392,kaytossa,"numero:1,rakennetyypit:nimi:Teräksinen ristikko, ajorata alhaalla,lyhenne:Tr,jannetyyppi:nimi:Tavallinen,tunnus:11,pituus:arvo:35,yksikko:metri,kohtisuoraPituus:arvo:35,yksikko:metri,vapaaaukko:mitta:arvo:31,yksikko:metri,kohtisuoraMitta:arvo:31,yksikko:",,,"1","arvo:5.3,yksikko:metri","arvo:5.3,yksikko:metri","nimi:Väylävirasto,yTunnus:1010547-1",,"382606.2874","7301440.1342","lat:65.8127553824681,lon:24.4317112551437","arvo:78.1,yksikko:metri",L-2392,"ratanumero:521,ratakilometri:870,etaisyys:793,sijaintiraide:521,nimi:Laurila-Tornio-raja,sijainti:oletus","tunnus:851,nimi:Tornio",,Kaakamojoen ratasilta,"nimi:Väylävirasto,yTunnus:1010547-1","nimi:Kaakamojoki,sijainti:alittava","edeltavanJanteenNumero:1,pituus:arvo:1,yksikko:metri,kohtisuoraPituus:arvo:1,yksikko:metri",,2022-05-22,,"tunnus:27,nimi:Ratasilta,kuvaus:Vesistön ylittämiseksi rakennettu rautatiesilta","tunnus:S,nimi:Silta",,"tunnus:RAT,nimi:Rataverkko",./0.png
